asset,market_id,market_slug,token_id,lag_hours,signal_time_ns,entry_time_ns,exit_time_ns,side,notional_usd,probability_change,gross_return,net_return,pnl_usd
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777064400000000000,1777068000000000000,1777071600000000000,-1,10.0,0.0,-0.00132790061939847,-0.00532790061939847,-0.0532790061939847
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777068000000000000,1777071600000000000,1777075200000000000,-1,10.0,-0.030000000000000027,-0.00045356567414978066,-0.004453565674149781,-0.04453565674149781
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777071600000000000,1777075200000000000,1777078800000000000,-1,10.0,0.0,-0.0008462720851107886,-0.004846272085110789,-0.048462720851107886
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777075200000000000,1777078800000000000,1777082400000000000,-1,10.0,0.0,0.0002588438308886998,-0.0037411561691113003,-0.037411561691113
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777078800000000000,1777082400000000000,1777086000000000000,-1,10.0,0.010000000000000009,-0.00044446362302563713,-0.004444463623025637,-0.04444463623025637
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777082400000000000,1777086000000000000,1777089600000000000,-1,10.0,0.0,0.0007073752496300489,-0.003292624750369951,-0.03292624750369951
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777086000000000000,1777089600000000000,1777093200000000000,-1,10.0,0.0,0.00033667272389803493,-0.003663327276101965,-0.03663327276101965
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777089600000000000,1777093200000000000,1777096800000000000,-1,10.0,0.0,-0.0,-0.004,-0.04
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777093200000000000,1777096800000000000,1777100400000000000,-1,10.0,0.0,-0.00020293522048686619,-0.004202935220486866,-0.04202935220486866
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777096800000000000,1777100400000000000,1777104000000000000,-1,10.0,0.0,-0.001277800801215756,-0.005277800801215756,-0.05277800801215756
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777100400000000000,1777104000000000000,1777107600000000000,-1,10.0,0.0,0.00013796433621915405,-0.003862035663780846,-0.03862035663780846
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777104000000000000,1777107600000000000,1777111200000000000,-1,10.0,0.0,-0.0006209251785160852,-0.004620925178516085,-0.04620925178516085
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777107600000000000,1777111200000000000,1777114800000000000,-1,10.0,0.0,0.002982038818216348,-0.0010179611817836519,-0.010179611817836519
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777111200000000000,1777114800000000000,1777118400000000000,-1,10.0,0.0,3.8899742397124903e-05,-0.003961100257602875,-0.03961100257602875
